TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
Classe;29.206.973/0001-63;VERTIGO 45 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-02-28;19762405.91;19523311.53
Classe;29.225.241/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS III RESPONSABILIDADE LIMITADA;2025-02-28;2979290897.06;2967092930.05
Classe;29.226.492/0001-10;TAURUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZA;2025-02-28;324482715.34;322843249.49
Classe;29.226.634/0001-49;ARATU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;5178447.38;5065547.63
Classe;29.226.654/0001-10;INVESTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1038459662.49;992757704.50
Classe;29.226.688/0001-04;TOP SPIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE ILIMITADA;2025-02-28;1540303.35;1528727.70
Classe;29.226.704/0001-69;OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2025-02-28;328411732.06;332399465.41
Classe;29.236.389/0001-50;TREVYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;37372866.67;38172584.53
Classe;29.236.426/0001-20;SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;147028922.97;143617939.93
Classe;29.242.769/0001-06;COBUCCIO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA;2025-02-28;1403656852.14;1403656852.14
Classe;29.242.877/0001-70;AVANTI MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;176015499.02;170346520.83
Classe;29.242.908/0001-93;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGORA TELECOM;2025-02-28;38322556.76;30095743.11
Classe;29.242.913/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEON FGTS;2025-02-28;120949937.23;113232426.79
Classe;29.242.916/0001-30;JUNTOS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;13277075.22;13709808.58
Classe;29.242.926/0001-75;CONSIGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;75074496.91;70719184.03
Classe;29.242.992/0001-45;UNIQUE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZA;2025-02-28;68629412.82;67644879.43
Classe;29.242.999/0001-67;HOD II LONG PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;870004993.70;864463651.86
Classe;29.243.004/0001-82;LIMAJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;237280830.78;237996759.38
Classe;29.243.005/0001-27;MULTIFRIGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21971376.99;21991015.31
Classe;29.249.995/0001-00;GOLDEN TREE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;27324238.79;26786679.12
Classe;29.284.754/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RIOJA;2025-02-28;119504612.00;119530848.07
Classe;29.284.795/0001-99;CANAVIEIRAS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC NP;2025-02-28;20427044.28;20483037.43
Classe;29.292.189/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS HENDRIKSEN;2025-02-28;8379288.11;8399571.05
Classe;29.292.260/0001-60;MEZZANINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;-48250.26;-47939.77
Classe;29.292.271/0001-40;PÁTRIA CRÉDITO ESTRUTURADO FEEDER TEAM FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA;2025-02-28;80686420.73;81506024.62
Classe;29.292.312/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS NPL II;2025-02-28;1417631802.66;1436594905.59
Classe;29.301.202/0001-55;RSCRED MULTIESTRÉGIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;3602291614.68;3602428199.68
Classe;29.319.754/0001-90;ALGARVE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;243194.02;255817.18
Classe;29.330.482/0001-20;YUNUS NEGOCIOS SOCIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;17173127.99;17104432.15
Classe;29.461.840/0001-33;SIGMA CREDIT FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21817888.27;21198888.45
Classe;29.469.420/0001-01;MULTIPLIKE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;1145371032.43;1084700620.05
Classe;29.469.502/0001-48;JC DIVERSIFICADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-02-28;0.00;0.00
Classe;29.469.886/0001-07;JC DIVERSIFICADO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-02-28;191865358.78;187747642.89
Classe;29.492.579/0001-39;REAL TIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;22498244.55;22161232.39
Classe;29.492.605/0001-29;GAZIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;961342607.83;934397560.70
Classe;29.492.703/0001-66;FRADINHO N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA;2025-02-28;232042724.29;242294311.13
Classe;29.492.868/0001-38;MULTI RECEBÍVEIS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;40655862.55;42654562.23
Classe;29.494.000/0001-77;MULTIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;24090029.07;23908432.34
Classe;29.494.026/0001-15;MULVI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;224101880.92;217630093.89
Classe;29.550.273/0001-91;SPS ALPHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27440578.56;27340347.27
Classe;29.602.897/0001-05;ANDROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;886112.13;893198.06
Classe;29.613.776/0001-69;DAVOS ADONAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;24179605.67;24013499.05
Classe;29.665.263/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA FORTBRASIL;2025-02-28;128451760.86;0.00
Classe;29.720.577/0001-50;FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;126156.38;370772.80
Classe;29.720.582/0001-62;SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;133188473.80;131123139.62
Classe;29.720.593/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTI CONSIGNADOS I RESPONSABILIDADE LIMITADA;2025-02-28;541248611.30;500832086.38
Classe;29.720.595/0001-31;DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA;2025-02-28;382483486.84;351332145.03
Classe;29.720.600/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEXUS;2025-02-28;13648296.04;13827521.05
Classe;29.720.639/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JPM III;2025-02-28;301932676.28;288327898.85
Classe;29.746.371/0001-07;STEP-UP X FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;536184050.41;536230719.45
Classe;29.746.406/0001-08;STEP-UP VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;340763526.41;340720740.42
Classe;29.786.909/0001-07;LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;36730271.99;36476562.06
Classe;29.800.237/0001-39;ROOT GENERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;50960653.43;50766054.04
Classe;29.828.733/0001-09;C6 BANK TV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;331746967.49;293437644.18
Classe;29.828.802/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ASAAS - RESPONSABILIDADE LIMITADA;2025-02-28;18356578.83;17821344.13
Classe;29.883.183/0001-12;SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;78967018.07;109645313.96
Classe;29.953.928/0001-72;META FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;34959557.58;34226301.99
Classe;29.957.532/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT;2025-02-28;185901876.63;183291156.08
Classe;29.969.815/0001-65;ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;146577254.83;144603771.68
Classe;29.970.181/0001-60;LINK BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2025-02-28;100449636.53;98203113.00
Classe;29.970.251/0001-80;SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;121736990.26;125251181.03
Classe;29.986.319/0001-10;KINEA VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO RESPONSABILIDADE LIMITADA;2025-02-28;343221240.94;185216877.69
Classe;30.035.329/0001-59;VIA INVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA;2025-02-28;47801414.94;34758509.74
Classe;30.127.068/0001-05;ELDORADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;131904112.08;130373432.48
Classe;30.142.432/0001-06;IPÊ - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;83111449.70;82149653.14
Classe;30.143.979/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ALUMIE;2025-02-28;46677002.00;54272034.99
Classe;30.144.052/0001-00;DSX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE DIREITOS CREDITÓRIOS;2025-02-28;9338025.21;9132880.72
Classe;30.144.066/0001-16;CITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;333989312.89;421102888.51
Classe;30.144.093/0001-99;UTILITY CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27791039.90;26519164.30
Classe;30.177.946/0001-99;CPV PS DUPLICATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;9128859.42;9172613.34
Classe;30.178.001/0001-91;MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;8277300.16;7654915.92
Classe;30.283.448/0001-20;FATOR INNOVATION FIAGRO - DIREITOS CREDITÓRIOS;2025-02-28;37351802.24;37351086.27
Classe;30.283.468/0001-00;CANAL 26 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;36234093.29;36251649.35
Classe;30.283.991/0001-28;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;1124062.20;1131423.30
Classe;30.284.028/0001-69;ATF I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;92998323.35;99508215.63
Classe;30.332.581/0001-20;QUATA ARCEL NPL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2025-02-28;40339817.17;39944063.60
Classe;30.366.120/0001-78;FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS VCK CONSIGNADOS - RESPONSABILIDADE LIMITADA;2025-02-28;113495468.15;64099870.92
Classe;30.366.150/0001-84;SB CRÉDITO MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;5573048.59;5602205.10
Classe;30.366.204/0001-01;ITAPEVA XI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;514070357.18;560393079.77
Classe;30.366.229/0001-05;ITAPEVA XII MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;22419152.11;24241659.22
Classe;30.418.801/0001-32;CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;30001891.04;29584926.72
Classe;30.418.918/0001-16;FRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;32020609.52;31602215.03
Classe;30.418.951/0001-46;XPCE SPECIAL SITUATIONS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;135926273.69;134106135.01
Classe;30.492.529/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO COOPERCITRUS - RESPONSABILIDADE LIMITAD;2025-02-28;777531767.59;0.00
Classe;30.576.221/0001-73;FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;27708362.67;27744750.81
Classe;30.576.238/0001-20;FLORES DO BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;32973624.67;32922322.97
Classe;30.576.260/0001-70;ARTESANAL MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3051848305.84;2839037588.20
Classe;30.590.978/0001-11;AUTOMOTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;212468514.91;0.00
Classe;30.591.284/0001-07;MOLEIRO CONSIGNADO FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;358523629.43;0.00
Classe;30.659.203/0001-55;APPALOOSA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;95631989.22;93278362.54
Classe;30.659.303/0001-81;SIMOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS;2025-02-28;19527529.68;19354566.64
Classe;30.659.408/0001-30;PER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;103245470.98;101639897.45
Classe;30.687.481/0001-16;IRIDIUM CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;4655444.30;4693484.21
Classe;30.791.358/0001-40;G5 SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;306299666.52;302376350.46
Classe;30.791.451/0001-55;CRESTONE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;7508969.35;7291685.09
Classe;30.808.102/0001-07;SAM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16747694.45;16740343.73
Classe;30.808.119/0001-56;SG JC III FIC FIDC NP;2025-02-28;431448197.42;424426931.64
Classe;30.828.789/0001-34;DIPLOMATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;24808071.19;24837983.94
Classe;30.846.602/0001-25;VÔNGOLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;75462615.05;0.00
Classe;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;805665659.03;738312935.68
Classe;31.024.386/0001-03;GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;506319207.25;544310333.81
Classe;31.030.854/0001-44;GRIF CRÉDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;11813168.41;12565647.58
Classe;31.159.172/0001-36;VALORA CAPITAL PARTNERS HY FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-02-28;68531948.88;65805488.87
Classe;31.164.462/0001-78;TARANIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;610345673.31;0.00
Classe;31.216.519/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XP CRÉDITO MIDDLE;2025-02-28;431748.32;963652.86
Classe;31.216.543/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE INFRA;2025-02-28;515242185.28;405494904.97
Classe;31.216.568/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE SECURITIZAÇÃO;2025-02-28;74976666.89;76504365.02
Classe;31.216.756/0001-04;LOGISTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;105978973.21;84545816.87
Classe;31.238.162/0001-96;MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;37618427.12;37546976.64
Classe;31.368.600/0001-30;DSX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;17473860.91;17157284.38
Classe;31.368.739/0001-84;KATCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;32741019.22;32723425.10
Classe;31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2025-02-28;127238311.21;95561900.14
Classe;31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15338446.04;16754752.18
Classe;31.392.303/0001-20;BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;7854990.02;8277430.65
Classe;31.405.473/0001-00;BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;72413026.62;72071703.14
Classe;31.495.065/0001-89;JP MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;403707755.43;389725334.73
Classe;31.523.738/0001-67;IMPETUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;201587426.84;198438024.99
Classe;31.523.773/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALI CRÉDITO;2025-02-28;22994374.91;25636054.42
Classe;31.544.287/0001-44;DUBLIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;190330034.10;190326022.80
Classe;31.570.767/0001-80;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I - RESPONSABILIDADE  LIMITADA;2025-02-28;534643298.12;536606643.25
Classe;31.570.816/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II DE RESPONSABILIDADE  LIMITADA;2025-02-28;171370489.66;168992472.94
Classe;31.570.850/0001-59;MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;28923885.37;27901579.63
Classe;31.608.972/0001-97;GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;197615809.20;202005891.05
Classe;31.611.449/0001-10;TERA YIELD FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;58065711.49;54043883.44
Classe;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-02-28;60494796.07;59913783.58
Classe;31.739.396/0001-17;LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;705472998.44;707953286.47
Classe;31.770.515/0001-02;CASA 5 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;38017416.06;36139536.85
Classe;31.771.948/0001-74;VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA;2025-02-28;81698343.56;79977719.85
Classe;31.772.126/0001-08;IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;57449997.97;59281927.30
Classe;31.772.157/0001-69;SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;55398285.51;54711741.29
Classe;31.844.721/0001-01;PONTUAL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMIT;2025-02-28;194451703.74;189049068.95
Classe;31.847.511/0001-77;EXITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;51988565.12;52022184.21
Classe;31.848.028/0001-07;NAZARE MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;552573195.48;531748630.97
Classe;31.881.591/0001-87;3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2025-02-28;11188469.17;11220107.24
Classe;31.881.619/0001-86;OPTACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;21123999.00;20571958.84
Classe;31.894.563/0001-02;BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15263901.02;16081903.22
Classe;31.894.591/0001-11;RIO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;57731578.24;60346543.26
Classe;31.933.790/0001-91;INVISTA ATIVOS ALTERNATIVOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;64730541.03;83947871.74
Classe;32.068.046/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01;2025-02-28;29046142.36;29016275.93
Classe;32.101.535/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA DMCARD;2025-02-28;151329170.97;0.00
Classe;32.113.780/0001-72;PASSO FUNDO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS ABERTO;2025-02-28;349367861.97;294554416.70
Classe;32.113.853/0001-26;FUNTTEL DPR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;2930146.37;2920527.02
Classe;32.113.885/0001-21;MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2025-02-28;425959169.19;419610393.70
Classe;32.155.992/0001-12;GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;136635296.55;152788159.10
Classe;32.156.003/0001-05;ATLÂNTICO CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-02-28;33841067.51;31750807.52
Classe;32.156.017/0001-29;POLONIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO - FIDC NP;2025-02-28;622787100.60;616567611.41
Classe;32.156.021/0001-97;MISTHOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;94337800.56;93316105.25
Classe;32.156.038/0001-44;SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;144820160.62;149356185.65
Classe;32.156.052/0001-48;RONEPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;68489624.82;68489624.82
Classe;32.156.057/0001-70;HARVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;19782658.25;19588106.43
Classe;32.159.534/0001-51;ITAU PRECISION ADVANCED FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;1489211990.28;1464506213.30
Classe;32.162.586/0001-87;GC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;4733079.83;4672742.06
Classe;32.202.903/0001-41;MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;122250970.39;115256722.39
Classe;32.240.412/0001-95;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ESPORTES;2025-02-28;1027773.54;1038802.60
Classe;32.273.345/0001-05;PSS ABSOLUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;18044293.99;17887336.90
Classe;32.274.238/0001-00;SAM 2 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;19991273.69;20039018.85
Classe;32.274.315/0001-13;JAZZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-02-28;531436545.04;546716411.82
Classe;32.274.338/0001-28;JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;428861309.20;425780404.09
Classe;32.274.415/0001-40;DELTA ENERGIA STRATEGY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;236207203.35;234298550.01
Classe;32.274.432/0001-87;MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-02-28;1758320323.82;1761821293.79
Classe;32.274.528/0001-45;SANTA ALICE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;14367337.53;14420208.63
