TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;52.997.828/0001-60;USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;52997828000160;FECHADO;N;N;;;;;56592084.20;0.00;56342701.58;31133254.26;31267883.71;0.00;0.00;179114.52;0.00;0.00;0.00;0.00;0.00;0.00;;313743.97;36609621000114;45.03;35689601000138;10.60;;;;;;;;;;;;;;;24054925.13;24273183.03;0.00;0.00;381007.67;0.00;0.00;0.00;0.00;0.00;0.00;;599265.57;;;;;;;;;;;;;;;;;;;1154522.19;0.00;0.00;0.00;0.00;;1154522.19;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;249382.62;249382.62;0.00
Classe;52.997.952/0001-25;ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FIDC ST 1004;52997952000125;FECHADO;N;N;;;;;130495556.29;1000.01;130494077.05;130198636.99;130198636.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;52438013000140;99.79;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;295440.06;0.00;0.00;0.00;0.00;;295440.06;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;479.23;479.23;0.00
Classe;52.998.078/0001-40;M12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LONGO  PRAZO;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;52998078000140;FECHADO;N;N;;;;;413140690.60;1000.10;413138990.67;309659744.40;309659744.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;103479246.27;0.00;0.00;0.00;0.00;;103479246.27;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;699.83;699.83;0.00
Classe;53.018.439/0001-08;DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;DIAMANTE FIDC RESP LIMITADA;53018439000108;FECHADO;N;N;;;;;90134417.29;358735.27;88328612.66;6625184.05;4853152.06;1790545.13;470083.50;210.40;0.00;4223.40;0.00;0.00;0.00;0.00;;18723.54;99999999999999;0.00;;;;;;;;;;;;;;;;;78611326.68;61825530.96;9587991.21;2368440.73;8873651.96;0.00;1065617.97;0.00;0.00;0.00;0.00;;1675847.45;30481254000130;10.08;;;;;;;;;;;;;;;;;2600366.52;0.00;0.00;0.00;0.00;;2600366.52;0.00;88601.13;0.00;403134.28;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1447069.36;1447069.34;0.02
Classe;53.029.409/0001-05;GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;S;67.030.395/0001-46;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53029409000105;FECHADO;N;S;;;;;792422444.35;102250.00;792314835.84;792313849.56;792313849.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;986.28;0.00;0.00;0.00;0.00;;986.28;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5358.51;5358.51;0.00
Classe;53.030.737/0001-13;AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;S;40.434.681/0001-10;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;53030737000113;ABERTO;N;N;;;;;50048748.05;0.00;50048748.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;50048748.05;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.030.845/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA;2025-02-28;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53030845000196;FECHADO;N;N;;;;;99843341.24;4204355.60;92221518.87;86563732.49;58137712.59;0.00;0.00;28426019.92;0.00;0.00;0.00;0.00;0.00;0.00;;0.02;4904042000108;86.82;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;5657786.38;0.00;0.00;0.00;0.00;;5657786.38;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3417466.77;3417466.77;0.00
Classe;53.032.051/0001-61;JEITTO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-02-28;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53032051000161;FECHADO;N;N;;;;;3896113.68;100.00;3891918.22;3336689.72;5643622.41;0.00;0.00;1343879.92;0.00;0.00;0.00;0.00;0.00;0.00;;3650812.61;20937849000101;184.67;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;555228.50;0.00;0.00;0.00;0.00;;555228.50;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4095.46;4095.46;0.00
Classe;53.032.513/0001-40;COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;COBUCCIO EMPRESTIMOS FIDC;53032513000140;FECHADO;N;N;;;;;10959279.18;1993.65;10956784.18;8230896.81;8230405.71;962.90;180.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;471.80;36947229000185;75.26;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;2725887.37;0.00;0.00;0.00;0.00;;2725887.37;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;501.35;501.34;0.01
Classe;53.033.766/0001-39;PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;37.678.915/0001-60;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53033766000139;FECHADO;N;N;;;;;3468292.58;9.72;3468218.56;2923245.29;2939107.96;0.00;0.00;40686.36;0.00;0.00;0.00;0.00;0.00;0.00;;56549.03;99999999999999;86.79;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;544973.27;0.00;0.00;0.00;0.00;;544973.27;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;64.30;64.30;0.00
Classe;53.036.495/0001-75;CONSIGNADO PÚBLICO XP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;CONSIGNADO PUBLICO XP FIDC;53036495000175;FECHADO;N;N;;;;;1365528245.23;1078.49;1364327153.75;1341303231.96;1347612959.37;0.00;0.00;1541415.72;0.00;0.00;0.00;0.00;0.00;0.00;;7851143.13;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;22863490.84;0.00;0.00;0.00;0.00;;22863490.84;0.00;160430.95;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1200012.99;0.00;1200012.99
Classe;53.042.591/0001-26;TFO FERTAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;S;62.285.390/0001-40;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;TFO FERTAGRO FIDC;53042591000126;ABERTO;N;N;1;DIAS ÚTEIS;0;DIAS ÚTEIS;4382.42;4345.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.42;37.42;0.00
Classe;53.071.769/0001-67;HAZEITIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS DE RESPONSAB. ILIMITADA;2025-02-28;S;34.829.992/0001-86;REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;53071769000167;FECHADO;S;N;;;;;22538180.27;0.00;22538180.27;6851485.28;6851485.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;516891.11;0.00;0.00;0.00;481000.43;;35890.68;0.00;0.00;0.00;0.00;0.00;15169803.88;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.256/0001-95;B-ROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;S;34.829.992/0001-86;REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;53073256000195;FECHADO;S;N;;;;;638171199.20;1467.50;638169731.70;638140526.81;638140526.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;29204.89;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.485/0001-00;EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE ILIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;EXPERT III FIDC;53073485000100;FECHADO;N;N;;;;;2751179675.31;1000.00;2751177884.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;510829569.63;0.00;0.00;0.00;475428042.79;;35401526.84;0.00;0.00;0.00;0.00;0.00;2240348315.02;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;790.66;790.66;0.00
Classe;53.073.545/0001-94;DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;53073545000194;ABERTO;N;N;1;DIAS ÚTEIS;0;DIAS ÚTEIS;11866605.77;132032.56;11734374.04;1521283.14;1424591.06;0.00;0.00;116816.24;0.00;0.00;0.00;0.00;0.00;0.00;;20124.16;76487651000110;13.25;;;;;;;;;;;;;;;;;9879063.05;8460016.40;0.00;0.00;1647544.89;0.00;174291.80;0.00;0.00;0.00;0.00;;228498.24;50607075000103;11.24;;;;;;;;;;;;;;;;;334027.85;0.00;0.00;0.00;0.00;;334027.85;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;199.17;199.17;0.00
Classe;53.073.603/0001-80;ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FIDC ST 1005 -SB;53073603000180;FECHADO;N;N;;;;;45640489.97;1218.65;45638962.26;45583647.47;45583647.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;30840548000100;99.94;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;55314.79;0.00;0.00;0.00;0.00;;55314.79;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;309.06;309.06;0.00
Classe;53.073.677/0001-16;ALBAREDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2025-02-28;S;47.215.387/0001-67;CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;ALBAREDO;53073677000116;ABERTO;N;N;;;;;18401161.99;0.00;18401012.43;11649384.70;10605139.63;15477.55;14378.55;1043981.30;0.00;1567215.11;0.00;0.00;0.00;0.00;;15213.78;00328924000111;63.54;;;;;;;;;;;;;;;;;6615412.65;6615412.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00328924000111;36.03;;;;;;;;;;;;;;;;;136215.08;0.00;0.00;0.00;0.00;;136215.08;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;149.56;149.56;0.00
Classe;53.077.542/0001-29;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES;2025-02-28;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53077542000129;ABERTO;N;N;1;DIAS ÚTEIS;1;DIAS ÚTEIS;2484411.90;0.00;2481385.24;2152143.89;2033821.54;0.00;0.00;118322.35;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;14742299000164;28.27;19525330000129;25.35;20895638000145;14.43;34127717000110;13.72;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;329241.35;0.00;0.00;0.00;0.00;;329241.35;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3026.66;3026.66;0.00
Classe;53.078.148/0001-05;TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;53078148000105;FECHADO;N;N;;;;;3962224.43;172992.61;3788728.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;3718903.24;11004356.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;7285453.37;99999999999999;261.58;99999999999998;33.57;;;;;;;;;;;;;;;69825.28;0.00;0.00;0.00;0.00;;69825.28;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;503.30;503.30;0.00
Classe;53.095.241/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA;2025-02-28;S;24.361.690/0001-72;LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;53095241000128;FECHADO;N;N;;;;;484196716.27;845278.74;481451660.88;463029043.15;485377381.47;0.00;0.00;34554075.22;0.00;26389.70;0.00;0.00;0.00;0.00;;56902413.54;99999999999998;75.87;99999999999997;14.62;99999999999996;11.64;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;16445466.05;0.00;0.00;0.00;0.00;;16445466.05;0.00;1977151.68;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1899776.65;1899776.65;0.00
Classe;53.109.452/0001-72;AGILE FIC FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;AGILE FIC FIDC;53109452000172;FECHADO;N;N;;;;;-36419.77;-36427.30;7.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;7.53;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.109.835/0001-40;ALGARVE COFFEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;ALG COFFEE 2 SUB;53109835000140;FECHADO;N;N;;;;;89107425.03;1000.00;89080396.19;86688419.63;86688419.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0;97.32;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;2391976.56;0.00;0.00;0.00;0.00;;2391976.56;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26028.84;26028.84;0.00
Classe;53.109.903/0001-71;UP.P II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;53109903000171;FECHADO;N;N;;;;;211157212.78;999.74;211153372.38;209842177.70;209841183.52;2397.99;450.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1403.81;35977097000171;99.45;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;1198814.50;0.00;0.00;0.00;0.00;;1198814.50;0.00;112380.18;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2840.66;2840.66;0.00
Classe;53.110.325/0001-93;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA;2025-02-28;N;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FIDC DIRETO RESPONSABILIDADE LIMITADA;53110325000193;FECHADO;N;N;;;;;35162047.17;401.72;35161645.45;26899464.90;26388362.76;0.00;0.00;1013019.74;0.00;0.00;0.00;0.00;0.00;0.00;;501917.60;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;6657871.02;0.00;4348787.28;0.00;0.00;;2309083.74;0.00;1604309.53;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.120.281/0001-82;OKEAN ANTARCTIC SUB EXCLUSIVE FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;S;40.434.681/0001-10;AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;53120281000182;ABERTO;N;N;;;;;971863.73;0.00;971863.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2436.65;0.00;0.00;0.00;0.00;;2436.65;0.00;0.00;0.00;0.00;0.00;969427.08;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
